datadate,tic,conm,ajexdi,prccd
20150806,MRK,MERCK & CO,1,58.43
20150807,MRK,MERCK & CO,1,57.97
20150810,MRK,MERCK & CO,1,58.41
20150811,MRK,MERCK & CO,1,57.76
20150812,MRK,MERCK & CO,1,58.26
20150813,MRK,MERCK & CO,1,58.98
20150814,MRK,MERCK & CO,1,59.18
20150817,MRK,MERCK & CO,1,59.71
20150818,MRK,MERCK & CO,1,59.66
20150819,MRK,MERCK & CO,1,59.66
20150820,MRK,MERCK & CO,1,56.95
20150821,MRK,MERCK & CO,1,55.77
20150824,MRK,MERCK & CO,1,53.99
20150825,MRK,MERCK & CO,1,51.17
20150826,MRK,MERCK & CO,1,54.42
20150827,MRK,MERCK & CO,1,54.95
20150828,MRK,MERCK & CO,1,55.37
20150831,MRK,MERCK & CO,1,53.85
20150901,MRK,MERCK & CO,1,52.53
20150902,MRK,MERCK & CO,1,52.98
20150903,MRK,MERCK & CO,1,52.65
20150904,MRK,MERCK & CO,1,51.59
20150908,MRK,MERCK & CO,1,52.69
20150909,MRK,MERCK & CO,1,51.93
20150910,MRK,MERCK & CO,1,52.72
20150911,MRK,MERCK & CO,1,52.09
20150914,MRK,MERCK & CO,1,52.34
20150915,MRK,MERCK & CO,1,53.55
20150916,MRK,MERCK & CO,1,53.87
20150917,MRK,MERCK & CO,1,53.96
20150918,MRK,MERCK & CO,1,52.13
20150921,MRK,MERCK & CO,1,50.98
20150922,MRK,MERCK & CO,1,50.74
20150923,MRK,MERCK & CO,1,51.03
20150924,MRK,MERCK & CO,1,50.59
20150925,MRK,MERCK & CO,1,49.6
20150928,MRK,MERCK & CO,1,48.42
20150929,MRK,MERCK & CO,1,48.65
20150930,MRK,MERCK & CO,1,49.39
20151001,MRK,MERCK & CO,1,49.37
20151002,MRK,MERCK & CO,1,50.14
20151005,MRK,MERCK & CO,1,51.23
20151006,MRK,MERCK & CO,1,49.8
20151007,MRK,MERCK & CO,1,50.95
20151008,MRK,MERCK & CO,1,51.02
20151009,MRK,MERCK & CO,1,50.95
20151012,MRK,MERCK & CO,1,50.71
20151013,MRK,MERCK & CO,1,49.47
20151014,MRK,MERCK & CO,1,49.54
20151015,MRK,MERCK & CO,1,50.72
20151016,MRK,MERCK & CO,1,51.48
20151019,MRK,MERCK & CO,1,51.4
20151020,MRK,MERCK & CO,1,50.39
20151021,MRK,MERCK & CO,1,50.59
20151022,MRK,MERCK & CO,1,52.01
20151023,MRK,MERCK & CO,1,52.88
20151026,MRK,MERCK & CO,1,52.91
20151027,MRK,MERCK & CO,1,53.47
20151028,MRK,MERCK & CO,1,55.1
20151029,MRK,MERCK & CO,1,54.87
20151030,MRK,MERCK & CO,1,54.66
20151102,MRK,MERCK & CO,1,55.11
20151103,MRK,MERCK & CO,1,55.11
20151104,MRK,MERCK & CO,1,55.53
20151105,MRK,MERCK & CO,1,55.05
20151106,MRK,MERCK & CO,1,54.61
20151109,MRK,MERCK & CO,1,54.24
20151110,MRK,MERCK & CO,1,54.43
20151111,MRK,MERCK & CO,1,53.72
20151112,MRK,MERCK & CO,1,53.03
20151113,MRK,MERCK & CO,1,53.03
20151116,MRK,MERCK & CO,1,53.7
20151117,MRK,MERCK & CO,1,53.71
20151118,MRK,MERCK & CO,1,54.23
20151119,MRK,MERCK & CO,1,54.28
20151120,MRK,MERCK & CO,1,54.1
20151123,MRK,MERCK & CO,1,54.01
20151124,MRK,MERCK & CO,1,53.48
20151125,MRK,MERCK & CO,1,53.72
20151127,MRK,MERCK & CO,1,53.96
20151130,MRK,MERCK & CO,1,53.01
20151201,MRK,MERCK & CO,1,54.57
20151202,MRK,MERCK & CO,1,53.82
20151203,MRK,MERCK & CO,1,52.59
20151204,MRK,MERCK & CO,1,53.64
20151207,MRK,MERCK & CO,1,53.68
20151208,MRK,MERCK & CO,1,53.47
20151209,MRK,MERCK & CO,1,52.82
20151210,MRK,MERCK & CO,1,53.69
20151211,MRK,MERCK & CO,1,52.15
20151214,MRK,MERCK & CO,1,52.2
20151215,MRK,MERCK & CO,1,52.9
20151216,MRK,MERCK & CO,1,54.02
20151217,MRK,MERCK & CO,1,52.66
20151218,MRK,MERCK & CO,1,51.64
20151221,MRK,MERCK & CO,1,51.87
20151222,MRK,MERCK & CO,1,52.1
20151223,MRK,MERCK & CO,1,52.98
20151224,MRK,MERCK & CO,1,52.85
20151228,MRK,MERCK & CO,1,52.84
20151229,MRK,MERCK & CO,1,53.34
20151230,MRK,MERCK & CO,1,53.25
20151231,MRK,MERCK & CO,1,52.82
20160104,MRK,MERCK & CO,1,52.48
20160105,MRK,MERCK & CO,1,53.15
20160106,MRK,MERCK & CO,1,52.42
20160107,MRK,MERCK & CO,1,51.96
20160108,MRK,MERCK & CO,1,51.08
20160111,MRK,MERCK & CO,1,51.25
20160112,MRK,MERCK & CO,1,51.76
20160113,MRK,MERCK & CO,1,50.66
20160114,MRK,MERCK & CO,1,51.8
20160115,MRK,MERCK & CO,1,51.14
20160119,MRK,MERCK & CO,1,51.34
20160120,MRK,MERCK & CO,1,50.55
20160121,MRK,MERCK & CO,1,50.92
20160122,MRK,MERCK & CO,1,51.35
20160125,MRK,MERCK & CO,1,50.92
20160126,MRK,MERCK & CO,1,51.45
20160127,MRK,MERCK & CO,1,50.37
20160128,MRK,MERCK & CO,1,49.2
20160129,MRK,MERCK & CO,1,50.67
20160201,MRK,MERCK & CO,1,50.75
20160202,MRK,MERCK & CO,1,50.41
20160203,MRK,MERCK & CO,1,50.05
20160204,MRK,MERCK & CO,1,48.59
20160205,MRK,MERCK & CO,1,49.38
20160208,MRK,MERCK & CO,1,48.83
20160209,MRK,MERCK & CO,1,49.16
20160210,MRK,MERCK & CO,1,49.53
20160211,MRK,MERCK & CO,1,48.85
20160212,MRK,MERCK & CO,1,49.03
20160216,MRK,MERCK & CO,1,49.78
20160217,MRK,MERCK & CO,1,50.6
20160218,MRK,MERCK & CO,1,50.32
20160219,MRK,MERCK & CO,1,50.12
20160222,MRK,MERCK & CO,1,50.77
20160223,MRK,MERCK & CO,1,50.54
20160224,MRK,MERCK & CO,1,50.56
20160225,MRK,MERCK & CO,1,51
20160226,MRK,MERCK & CO,1,50.64
20160229,MRK,MERCK & CO,1,50.21
20160301,MRK,MERCK & CO,1,51.75
20160302,MRK,MERCK & CO,1,52.27
20160303,MRK,MERCK & CO,1,52.1
20160304,MRK,MERCK & CO,1,52.08
20160307,MRK,MERCK & CO,1,52.64
20160308,MRK,MERCK & CO,1,52.45
20160309,MRK,MERCK & CO,1,52.36
20160310,MRK,MERCK & CO,1,53.04
20160311,MRK,MERCK & CO,1,53.2
20160314,MRK,MERCK & CO,1,53.08
20160315,MRK,MERCK & CO,1,52.42
20160316,MRK,MERCK & CO,1,51.94
20160317,MRK,MERCK & CO,1,51.53
20160318,MRK,MERCK & CO,1,52.25
20160321,MRK,MERCK & CO,1,52.8
20160322,MRK,MERCK & CO,1,53.03
20160323,MRK,MERCK & CO,1,53.08
20160324,MRK,MERCK & CO,1,53.07
20160328,MRK,MERCK & CO,1,52.83
20160329,MRK,MERCK & CO,1,53.32
20160330,MRK,MERCK & CO,1,53.22
20160331,MRK,MERCK & CO,1,52.91
20160401,MRK,MERCK & CO,1,53.7
20160404,MRK,MERCK & CO,1,54.4
20160405,MRK,MERCK & CO,1,54.24
20160406,MRK,MERCK & CO,1,55.63
20160407,MRK,MERCK & CO,1,55.42
20160408,MRK,MERCK & CO,1,55.36
20160411,MRK,MERCK & CO,1,55.05
20160412,MRK,MERCK & CO,1,55.34
20160413,MRK,MERCK & CO,1,55.96
20160414,MRK,MERCK & CO,1,56.45
20160415,MRK,MERCK & CO,1,56.14
20160418,MRK,MERCK & CO,1,56.51
20160419,MRK,MERCK & CO,1,56.86
20160420,MRK,MERCK & CO,1,56.58
20160421,MRK,MERCK & CO,1,56.6
20160422,MRK,MERCK & CO,1,56.74
20160425,MRK,MERCK & CO,1,56.22
20160426,MRK,MERCK & CO,1,56.04
20160427,MRK,MERCK & CO,1,56.31
20160428,MRK,MERCK & CO,1,55.74
20160429,MRK,MERCK & CO,1,54.84
20160502,MRK,MERCK & CO,1,55.3
20160503,MRK,MERCK & CO,1,55.08
20160504,MRK,MERCK & CO,1,54.81
20160505,MRK,MERCK & CO,1,54.09
20160506,MRK,MERCK & CO,1,53.6
20160509,MRK,MERCK & CO,1,54.1
20160510,MRK,MERCK & CO,1,54.68
20160511,MRK,MERCK & CO,1,54.31
20160512,MRK,MERCK & CO,1,54.12
20160513,MRK,MERCK & CO,1,53.88
20160516,MRK,MERCK & CO,1,54.65
20160517,MRK,MERCK & CO,1,54.32
20160518,MRK,MERCK & CO,1,54.67
20160519,MRK,MERCK & CO,1,54.58
20160520,MRK,MERCK & CO,1,55.11
20160523,MRK,MERCK & CO,1,54.92
20160524,MRK,MERCK & CO,1,55.6
20160525,MRK,MERCK & CO,1,56.57
20160526,MRK,MERCK & CO,1,56.39
20160527,MRK,MERCK & CO,1,56.48
20160531,MRK,MERCK & CO,1,56.26
20160601,MRK,MERCK & CO,1,56.33
20160602,MRK,MERCK & CO,1,56.82
20160603,MRK,MERCK & CO,1,56.64
20160606,MRK,MERCK & CO,1,57.17
20160607,MRK,MERCK & CO,1,57
20160608,MRK,MERCK & CO,1,57.62
20160609,MRK,MERCK & CO,1,57.18
20160610,MRK,MERCK & CO,1,56.81
20160613,MRK,MERCK & CO,1,56.11
20160614,MRK,MERCK & CO,1,56.25
20160615,MRK,MERCK & CO,1,56.09
20160616,MRK,MERCK & CO,1,57.5
20160617,MRK,MERCK & CO,1,55.89
20160620,MRK,MERCK & CO,1,56.14
20160621,MRK,MERCK & CO,1,56.25
20160622,MRK,MERCK & CO,1,57.04
20160623,MRK,MERCK & CO,1,57.68
20160624,MRK,MERCK & CO,1,55.88
20160627,MRK,MERCK & CO,1,55.31
20160628,MRK,MERCK & CO,1,55.58
20160629,MRK,MERCK & CO,1,57.05
20160630,MRK,MERCK & CO,1,57.61
20160701,MRK,MERCK & CO,1,57.94
20160705,MRK,MERCK & CO,1,58
20160706,MRK,MERCK & CO,1,59.16
20160707,MRK,MERCK & CO,1,58.78
20160708,MRK,MERCK & CO,1,59.35
20160711,MRK,MERCK & CO,1,59.34
20160712,MRK,MERCK & CO,1,59.6
20160713,MRK,MERCK & CO,1,59.55
20160714,MRK,MERCK & CO,1,59.65
20160715,MRK,MERCK & CO,1,59.63
20160718,MRK,MERCK & CO,1,59.02
20160719,MRK,MERCK & CO,1,58.66
20160720,MRK,MERCK & CO,1,58.79
20160721,MRK,MERCK & CO,1,58.79
20160722,MRK,MERCK & CO,1,58.82
20160725,MRK,MERCK & CO,1,58.56
20160726,MRK,MERCK & CO,1,58.36
20160727,MRK,MERCK & CO,1,58.6
20160728,MRK,MERCK & CO,1,58.43
20160729,MRK,MERCK & CO,1,58.66
20160801,MRK,MERCK & CO,1,58.66
20160802,MRK,MERCK & CO,1,58.33
20160803,MRK,MERCK & CO,1,57.65
20160804,MRK,MERCK & CO,1,57.84
20160805,MRK,MERCK & CO,1,63.86
20160808,MRK,MERCK & CO,1,62.86
20160809,MRK,MERCK & CO,1,62.49
20160810,MRK,MERCK & CO,1,62.64
20160811,MRK,MERCK & CO,1,63.63
20160812,MRK,MERCK & CO,1,63.35
20160815,MRK,MERCK & CO,1,63.32
20160816,MRK,MERCK & CO,1,63.04
20160817,MRK,MERCK & CO,1,63.29
20160818,MRK,MERCK & CO,1,63.63
20160819,MRK,MERCK & CO,1,63.36
20160822,MRK,MERCK & CO,1,63.55
20160823,MRK,MERCK & CO,1,63.58
20160824,MRK,MERCK & CO,1,62.73
20160825,MRK,MERCK & CO,1,62.32
20160826,MRK,MERCK & CO,1,62.85
20160829,MRK,MERCK & CO,1,63.01
20160830,MRK,MERCK & CO,1,62.71
20160831,MRK,MERCK & CO,1,62.79
20160901,MRK,MERCK & CO,1,62.9
20160902,MRK,MERCK & CO,1,62.98
20160906,MRK,MERCK & CO,1,63.24
20160907,MRK,MERCK & CO,1,62.87
20160908,MRK,MERCK & CO,1,63.24
20160909,MRK,MERCK & CO,1,62.49
20160912,MRK,MERCK & CO,1,63.19
20160913,MRK,MERCK & CO,1,61.81
20160914,MRK,MERCK & CO,1,61.35
20160915,MRK,MERCK & CO,1,62.38
20160916,MRK,MERCK & CO,1,62.28
20160919,MRK,MERCK & CO,1,61.33
20160920,MRK,MERCK & CO,1,61.94
20160921,MRK,MERCK & CO,1,62.7
20160922,MRK,MERCK & CO,1,63.02
20160923,MRK,MERCK & CO,1,62.96
20160926,MRK,MERCK & CO,1,62.15
20160927,MRK,MERCK & CO,1,62.57
20160928,MRK,MERCK & CO,1,63.3
20160929,MRK,MERCK & CO,1,61.91
20160930,MRK,MERCK & CO,1,62.41
20161003,MRK,MERCK & CO,1,62.52
20161004,MRK,MERCK & CO,1,62.46
20161005,MRK,MERCK & CO,1,62.8
20161006,MRK,MERCK & CO,1,62.66
20161007,MRK,MERCK & CO,1,62.77
20161010,MRK,MERCK & CO,1,63.9
20161011,MRK,MERCK & CO,1,61.93
20161012,MRK,MERCK & CO,1,61.66
20161013,MRK,MERCK & CO,1,62.51
20161014,MRK,MERCK & CO,1,62.14
20161017,MRK,MERCK & CO,1,61.52
20161018,MRK,MERCK & CO,1,62.09
20161019,MRK,MERCK & CO,1,61.87
20161020,MRK,MERCK & CO,1,61.92
20161021,MRK,MERCK & CO,1,61.2
20161024,MRK,MERCK & CO,1,60.75
20161025,MRK,MERCK & CO,1,61.95
20161026,MRK,MERCK & CO,1,60.87
20161027,MRK,MERCK & CO,1,61.29
20161028,MRK,MERCK & CO,1,58.84
20161031,MRK,MERCK & CO,1,58.72
20161101,MRK,MERCK & CO,1,59.3
20161102,MRK,MERCK & CO,1,58.84
20161103,MRK,MERCK & CO,1,58.43
20161104,MRK,MERCK & CO,1,58.82
20161107,MRK,MERCK & CO,1,60.05
20161108,MRK,MERCK & CO,1,60.51
20161109,MRK,MERCK & CO,1,64.18
20161110,MRK,MERCK & CO,1,64.96
20161111,MRK,MERCK & CO,1,63.95
20161114,MRK,MERCK & CO,1,63.53
20161115,MRK,MERCK & CO,1,63.65
20161116,MRK,MERCK & CO,1,62.63
20161117,MRK,MERCK & CO,1,62.7
20161118,MRK,MERCK & CO,1,61.87
20161121,MRK,MERCK & CO,1,62.3
20161122,MRK,MERCK & CO,1,61.7
20161123,MRK,MERCK & CO,1,61.64
20161125,MRK,MERCK & CO,1,62.21
20161128,MRK,MERCK & CO,1,61.8
20161129,MRK,MERCK & CO,1,62.19
20161130,MRK,MERCK & CO,1,61.19
20161201,MRK,MERCK & CO,1,60.76
20161202,MRK,MERCK & CO,1,61.13
20161205,MRK,MERCK & CO,1,60.25
20161206,MRK,MERCK & CO,1,60.28
20161207,MRK,MERCK & CO,1,60.06
20161208,MRK,MERCK & CO,1,60.12
20161209,MRK,MERCK & CO,1,61.23
20161212,MRK,MERCK & CO,1,61.72
20161213,MRK,MERCK & CO,1,61.79
20161214,MRK,MERCK & CO,1,61.8
20161215,MRK,MERCK & CO,1,62.37
20161216,MRK,MERCK & CO,1,62.44
20161219,MRK,MERCK & CO,1,61.14
20161220,MRK,MERCK & CO,1,60.5
20161221,MRK,MERCK & CO,1,59.43
20161222,MRK,MERCK & CO,1,59.58
20161223,MRK,MERCK & CO,1,59.56
20161227,MRK,MERCK & CO,1,59.79
20161228,MRK,MERCK & CO,1,59.27
20161229,MRK,MERCK & CO,1,59.04
20161230,MRK,MERCK & CO,1,58.87
20170103,MRK,MERCK & CO,1,60.15
20170104,MRK,MERCK & CO,1,60.13
20170105,MRK,MERCK & CO,1,60.11
20170106,MRK,MERCK & CO,1,60.27
20170109,MRK,MERCK & CO,1,61.1
20170110,MRK,MERCK & CO,1,59.92
20170111,MRK,MERCK & CO,1,61.63
20170112,MRK,MERCK & CO,1,62.21
20170113,MRK,MERCK & CO,1,62.34
20170117,MRK,MERCK & CO,1,61.48
20170118,MRK,MERCK & CO,1,61.17
20170119,MRK,MERCK & CO,1,60.33
20170120,MRK,MERCK & CO,1,62.53
20170123,MRK,MERCK & CO,1,61.81
20170124,MRK,MERCK & CO,1,61.21
20170125,MRK,MERCK & CO,1,61.08
20170126,MRK,MERCK & CO,1,61.2
20170127,MRK,MERCK & CO,1,61.75
20170130,MRK,MERCK & CO,1,61.43
20170131,MRK,MERCK & CO,1,61.99
20170201,MRK,MERCK & CO,1,62.1
20170202,MRK,MERCK & CO,1,64.18
20170203,MRK,MERCK & CO,1,64.29
20170206,MRK,MERCK & CO,1,64.94
20170207,MRK,MERCK & CO,1,64.2
20170208,MRK,MERCK & CO,1,64.32
20170209,MRK,MERCK & CO,1,64.39
20170210,MRK,MERCK & CO,1,64.15
20170213,MRK,MERCK & CO,1,64.77
20170214,MRK,MERCK & CO,1,65.66
20170215,MRK,MERCK & CO,1,65.16
20170216,MRK,MERCK & CO,1,65.26
20170217,MRK,MERCK & CO,1,65.39
20170221,MRK,MERCK & CO,1,65.48
20170222,MRK,MERCK & CO,1,65.29
20170223,MRK,MERCK & CO,1,65.85
20170224,MRK,MERCK & CO,1,66.16
20170227,MRK,MERCK & CO,1,65.85
20170228,MRK,MERCK & CO,1,65.87
20170301,MRK,MERCK & CO,1,66.21
20170302,MRK,MERCK & CO,1,66.08
20170303,MRK,MERCK & CO,1,66.58
20170306,MRK,MERCK & CO,1,66.47
20170307,MRK,MERCK & CO,1,65.96
20170308,MRK,MERCK & CO,1,65.8
20170309,MRK,MERCK & CO,1,65.89
20170310,MRK,MERCK & CO,1,65.6
20170313,MRK,MERCK & CO,1,64.15
20170314,MRK,MERCK & CO,1,64.2
20170315,MRK,MERCK & CO,1,64.7
20170316,MRK,MERCK & CO,1,64.18
20170317,MRK,MERCK & CO,1,63.9
20170320,MRK,MERCK & CO,1,64.11
20170321,MRK,MERCK & CO,1,63.91
20170322,MRK,MERCK & CO,1,63.5
20170323,MRK,MERCK & CO,1,63.28
20170324,MRK,MERCK & CO,1,63.18
20170327,MRK,MERCK & CO,1,63.19
20170328,MRK,MERCK & CO,1,63.34
20170329,MRK,MERCK & CO,1,63.64
20170330,MRK,MERCK & CO,1,63.45
20170331,MRK,MERCK & CO,1,63.54
20170403,MRK,MERCK & CO,1,63.47
20170404,MRK,MERCK & CO,1,63.67
20170405,MRK,MERCK & CO,1,63.57
20170406,MRK,MERCK & CO,1,63.24
20170407,MRK,MERCK & CO,1,63.13
20170410,MRK,MERCK & CO,1,62.55
20170411,MRK,MERCK & CO,1,62.58
20170412,MRK,MERCK & CO,1,63.05
20170413,MRK,MERCK & CO,1,62.61
20170417,MRK,MERCK & CO,1,62.8
20170418,MRK,MERCK & CO,1,62.27
20170419,MRK,MERCK & CO,1,62.64
20170420,MRK,MERCK & CO,1,62.55
20170421,MRK,MERCK & CO,1,61.89
20170424,MRK,MERCK & CO,1,62.14
20170425,MRK,MERCK & CO,1,62.3
20170426,MRK,MERCK & CO,1,62.7
20170427,MRK,MERCK & CO,1,62.58
20170428,MRK,MERCK & CO,1,62.33
20170501,MRK,MERCK & CO,1,62.38
20170502,MRK,MERCK & CO,1,62.7
20170503,MRK,MERCK & CO,1,63.63
20170504,MRK,MERCK & CO,1,63.38
20170505,MRK,MERCK & CO,1,63.97
20170508,MRK,MERCK & CO,1,64.01
20170509,MRK,MERCK & CO,1,63.29
20170510,MRK,MERCK & CO,1,63.94
20170511,MRK,MERCK & CO,1,64.43
20170512,MRK,MERCK & CO,1,63.57
20170515,MRK,MERCK & CO,1,63.51
20170516,MRK,MERCK & CO,1,63.79
20170517,MRK,MERCK & CO,1,63
20170518,MRK,MERCK & CO,1,63.89
20170519,MRK,MERCK & CO,1,63.78
20170522,MRK,MERCK & CO,1,64.04
20170523,MRK,MERCK & CO,1,64.55
20170524,MRK,MERCK & CO,1,64.93
20170525,MRK,MERCK & CO,1,65.04
20170526,MRK,MERCK & CO,1,64.92
20170530,MRK,MERCK & CO,1,64.88
20170531,MRK,MERCK & CO,1,65.11
20170601,MRK,MERCK & CO,1,65.26
20170602,MRK,MERCK & CO,1,65.47
20170605,MRK,MERCK & CO,1,65.07
20170606,MRK,MERCK & CO,1,64.67
20170607,MRK,MERCK & CO,1,64.06
20170608,MRK,MERCK & CO,1,63.2
20170609,MRK,MERCK & CO,1,64.39
20170612,MRK,MERCK & CO,1,64.39
20170613,MRK,MERCK & CO,1,63.27
20170614,MRK,MERCK & CO,1,63.37
20170615,MRK,MERCK & CO,1,63.19
20170616,MRK,MERCK & CO,1,62.97
20170619,MRK,MERCK & CO,1,63.68
20170620,MRK,MERCK & CO,1,64.53
20170621,MRK,MERCK & CO,1,65.46
20170622,MRK,MERCK & CO,1,66.02
20170623,MRK,MERCK & CO,1,66.16
20170626,MRK,MERCK & CO,1,65.92
20170627,MRK,MERCK & CO,1,65.54
20170628,MRK,MERCK & CO,1,65.16
20170629,MRK,MERCK & CO,1,64.34
20170630,MRK,MERCK & CO,1,64.09
20170703,MRK,MERCK & CO,1,64.27
20170705,MRK,MERCK & CO,1,64.16
20170706,MRK,MERCK & CO,1,63.1
20170707,MRK,MERCK & CO,1,63.16
20170710,MRK,MERCK & CO,1,62.83
20170711,MRK,MERCK & CO,1,62.34
20170712,MRK,MERCK & CO,1,62.78
20170713,MRK,MERCK & CO,1,62.89
20170714,MRK,MERCK & CO,1,63.06
20170717,MRK,MERCK & CO,1,62.61
20170718,MRK,MERCK & CO,1,62.41
20170719,MRK,MERCK & CO,1,62.62
20170720,MRK,MERCK & CO,1,62.94
20170721,MRK,MERCK & CO,1,62.63
20170724,MRK,MERCK & CO,1,62.57
20170725,MRK,MERCK & CO,1,62.36
20170726,MRK,MERCK & CO,1,61.8
20170727,MRK,MERCK & CO,1,63.69
20170728,MRK,MERCK & CO,1,64.11
20170731,MRK,MERCK & CO,1,63.88
20170801,MRK,MERCK & CO,1,63.92
20170802,MRK,MERCK & CO,1,63.44
20170803,MRK,MERCK & CO,1,63.52
20170804,MRK,MERCK & CO,1,63.1
20170807,MRK,MERCK & CO,1,62.84
20170808,MRK,MERCK & CO,1,62.32
20170809,MRK,MERCK & CO,1,62.49
20170810,MRK,MERCK & CO,1,62.18
20170811,MRK,MERCK & CO,1,62.38
20170814,MRK,MERCK & CO,1,62.67
20170815,MRK,MERCK & CO,1,62.5
20170816,MRK,MERCK & CO,1,62.7
20170817,MRK,MERCK & CO,1,61.84
20170818,MRK,MERCK & CO,1,61.49
20170821,MRK,MERCK & CO,1,61.97
20170822,MRK,MERCK & CO,1,62.42
20170823,MRK,MERCK & CO,1,62.15
20170824,MRK,MERCK & CO,1,62.71
20170825,MRK,MERCK & CO,1,62.94
20170828,MRK,MERCK & CO,1,63.32
20170829,MRK,MERCK & CO,1,63.12
20170830,MRK,MERCK & CO,1,63.12
20170831,MRK,MERCK & CO,1,63.86
20170901,MRK,MERCK & CO,1,63.83
20170905,MRK,MERCK & CO,1,63.62
20170906,MRK,MERCK & CO,1,64
20170907,MRK,MERCK & CO,1,64.32
20170908,MRK,MERCK & CO,1,64.27
20170911,MRK,MERCK & CO,1,65.13
20170912,MRK,MERCK & CO,1,65.46
20170913,MRK,MERCK & CO,1,65.45
20170914,MRK,MERCK & CO,1,66.12
20170915,MRK,MERCK & CO,1,66.16
20170918,MRK,MERCK & CO,1,65.99
20170919,MRK,MERCK & CO,1,65.95
20170920,MRK,MERCK & CO,1,65.79
20170921,MRK,MERCK & CO,1,65.6
20170922,MRK,MERCK & CO,1,65.13
20170925,MRK,MERCK & CO,1,65.18
20170926,MRK,MERCK & CO,1,64.76
20170927,MRK,MERCK & CO,1,64.57
20170928,MRK,MERCK & CO,1,64.29
20170929,MRK,MERCK & CO,1,64.03
20171002,MRK,MERCK & CO,1,64.55
20171003,MRK,MERCK & CO,1,64.37
20171004,MRK,MERCK & CO,1,64.6
20171005,MRK,MERCK & CO,1,64.6
20171006,MRK,MERCK & CO,1,64.55
20171009,MRK,MERCK & CO,1,64.33
20171010,MRK,MERCK & CO,1,64.46
20171011,MRK,MERCK & CO,1,63.78
20171012,MRK,MERCK & CO,1,63.83
20171013,MRK,MERCK & CO,1,63.39
20171016,MRK,MERCK & CO,1,63.34
20171017,MRK,MERCK & CO,1,63.22
20171018,MRK,MERCK & CO,1,63.51
20171019,MRK,MERCK & CO,1,63.75
20171020,MRK,MERCK & CO,1,63.88
20171023,MRK,MERCK & CO,1,63.4
20171024,MRK,MERCK & CO,1,63.11
20171025,MRK,MERCK & CO,1,62.45
20171026,MRK,MERCK & CO,1,61.99
20171027,MRK,MERCK & CO,1,58.24
20171030,MRK,MERCK & CO,1,54.71
20171031,MRK,MERCK & CO,1,55.09
20171101,MRK,MERCK & CO,1,55.34
20171102,MRK,MERCK & CO,1,55.37
20171103,MRK,MERCK & CO,1,56.06
20171106,MRK,MERCK & CO,1,55.88
20171107,MRK,MERCK & CO,1,55.59
20171108,MRK,MERCK & CO,1,56.58
20171109,MRK,MERCK & CO,1,56.21
20171110,MRK,MERCK & CO,1,55.48
20171113,MRK,MERCK & CO,1,55.1
20171114,MRK,MERCK & CO,1,54.99
20171115,MRK,MERCK & CO,1,54.8
20171116,MRK,MERCK & CO,1,55.17
20171117,MRK,MERCK & CO,1,55.2
20171120,MRK,MERCK & CO,1,54.1
20171121,MRK,MERCK & CO,1,54.27
20171122,MRK,MERCK & CO,1,54.37
20171124,MRK,MERCK & CO,1,54.35
20171127,MRK,MERCK & CO,1,54.55
20171128,MRK,MERCK & CO,1,54.93
20171129,MRK,MERCK & CO,1,55.36
20171130,MRK,MERCK & CO,1,55.27
20171201,MRK,MERCK & CO,1,55.87
20171204,MRK,MERCK & CO,1,56.22
20171205,MRK,MERCK & CO,1,55.77
20171206,MRK,MERCK & CO,1,54.35
20171207,MRK,MERCK & CO,1,54.77
20171208,MRK,MERCK & CO,1,55.57
20171211,MRK,MERCK & CO,1,56.34
20171212,MRK,MERCK & CO,1,57.07
20171213,MRK,MERCK & CO,1,56.91
20171214,MRK,MERCK & CO,1,56.01
20171215,MRK,MERCK & CO,1,56.24
20171218,MRK,MERCK & CO,1,56.22
20171219,MRK,MERCK & CO,1,56.23
20171220,MRK,MERCK & CO,1,56.11
20171221,MRK,MERCK & CO,1,56.6
20171222,MRK,MERCK & CO,1,56.36
20171226,MRK,MERCK & CO,1,56.34
20171227,MRK,MERCK & CO,1,56.34
20171228,MRK,MERCK & CO,1,56.6
20171229,MRK,MERCK & CO,1,56.27
20180102,MRK,MERCK & CO,1,56.22
20180103,MRK,MERCK & CO,1,56.14
20180104,MRK,MERCK & CO,1,57.05
20180105,MRK,MERCK & CO,1,56.99
20180108,MRK,MERCK & CO,1,56.66
20180109,MRK,MERCK & CO,1,56.8
20180110,MRK,MERCK & CO,1,57.3
20180111,MRK,MERCK & CO,1,57.6
20180112,MRK,MERCK & CO,1,58.66
20180116,MRK,MERCK & CO,1,62.07
20180117,MRK,MERCK & CO,1,62.03
20180118,MRK,MERCK & CO,1,61.13
20180119,MRK,MERCK & CO,1,61.28
20180122,MRK,MERCK & CO,1,61.25
20180123,MRK,MERCK & CO,1,61.7
20180124,MRK,MERCK & CO,1,61.18
20180125,MRK,MERCK & CO,1,61.3
20180126,MRK,MERCK & CO,1,62.04
20180129,MRK,MERCK & CO,1,61.63
20180130,MRK,MERCK & CO,1,60.65
20180131,MRK,MERCK & CO,1,59.25
20180201,MRK,MERCK & CO,1,59.86
20180202,MRK,MERCK & CO,1,58.56
20180205,MRK,MERCK & CO,1,56.4
20180206,MRK,MERCK & CO,1,55.46
20180207,MRK,MERCK & CO,1,55.88
20180208,MRK,MERCK & CO,1,54.73
20180209,MRK,MERCK & CO,1,54.87
20180212,MRK,MERCK & CO,1,55.43
